Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,1785,M:System.Data.SqlClient.SqlConnection.#ctor(System.String),,,,,"using(var c=new SqlConnection(ConfigurationManager.ConnectionStrings[""ZavaBankDb""].ConnectionString))using(var cmd=new SqlCommand(""INSERT INTO LoanApplications (CustomerID,LoanProductID,RequestedAmount,TermMonths,Purpose,Status,ApplicationDate,AssignedOfficer,CreatedDate,ModifiedDate) VALUES (@c,@p,@a,@t,@u,'Submitted',GETDATE(),@o,GETDATE(),GETDATE());"",c)){cmd.Parameters.AddWithValue(""@c"",customerId);cmd.Parameters.AddWithValue(""@p"",productId);cmd.Parameters.AddWithValue(""@a"",amount);cmd.Parameters.AddWithValue(""@t"",term);cmd.Parameters.AddWithValue(""@u"",(object)(txtPurpose.Text??""""));cmd.Parameters.AddWithValue(""@o"",User.Identity.Name);c.Open();cmd.ExecuteNonQuery();}"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,1521,T:System.Web.UI.WebControls.TextBox,,,,,int term=int.Parse(txtTermMonths.Text);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,1521,P:System.Web.UI.WebControls.TextBox.Text,,,,,int term=int.Parse(txtTermMonths.Text);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,1467,T:System.Web.UI.WebControls.TextBox,,,,,decimal amount=decimal.Parse(txtRequestedAmount.Text);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,1467,P:System.Web.UI.WebControls.TextBox.Text,,,,,decimal amount=decimal.Parse(txtRequestedAmount.Text);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,1413,T:System.Web.UI.WebControls.DropDownList,,,,,int productId=int.Parse(ddlLoanProduct.SelectedValue);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,1413,P:System.Web.UI.WebControls.ListControl.SelectedValue,,,,,int productId=int.Parse(ddlLoanProduct.SelectedValue);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,1368,T:System.Web.UI.WebControls.TextBox,,,,,int customerId=int.Parse(txtCustomerId.Text);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,1368,P:System.Web.UI.WebControls.TextBox.Text,,,,,int customerId=int.Parse(txtCustomerId.Text);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,936,T:System.Web.UI.WebControls.WizardNavigationEventArgs,,,,,"protected void wizLoanApplication_NextButtonClick(object sender,WizardNavigationEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,1210,T:System.Web.UI.WebControls.Label,,,,,"lblSubmissionStatus.Text=""Enter valid loan amount and term."";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,1210,P:System.Web.UI.WebControls.Label.Text,,,,,"lblSubmissionStatus.Text=""Enter valid loan amount and term."";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,1196,P:System.Web.UI.WebControls.WizardNavigationEventArgs.Cancel,,,,,e.Cancel=true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,1053,T:System.Web.UI.WebControls.TextBox,,,,,"if(wizLoanApplication.ActiveStepIndex==2&&(!decimal.TryParse(txtRequestedAmount.Text,out amount)||!int.TryParse(txtTermMonths.Text,out term))){e.Cancel=true;lblSubmissionStatus.Text=""Enter valid loan amount and term."";}"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,1053,P:System.Web.UI.WebControls.TextBox.Text,,,,,"if(wizLoanApplication.ActiveStepIndex==2&&(!decimal.TryParse(txtRequestedAmount.Text,out amount)||!int.TryParse(txtTermMonths.Text,out term))){e.Cancel=true;lblSubmissionStatus.Text=""Enter valid loan amount and term."";}"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,1053,T:System.Web.UI.WebControls.TextBox,,,,,"if(wizLoanApplication.ActiveStepIndex==2&&(!decimal.TryParse(txtRequestedAmount.Text,out amount)||!int.TryParse(txtTermMonths.Text,out term))){e.Cancel=true;lblSubmissionStatus.Text=""Enter valid loan amount and term."";}"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,1053,P:System.Web.UI.WebControls.TextBox.Text,,,,,"if(wizLoanApplication.ActiveStepIndex==2&&(!decimal.TryParse(txtRequestedAmount.Text,out amount)||!int.TryParse(txtTermMonths.Text,out term))){e.Cancel=true;lblSubmissionStatus.Text=""Enter valid loan amount and term."";}"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,1053,T:System.Web.UI.WebControls.Wizard,,,,,"if(wizLoanApplication.ActiveStepIndex==2&&(!decimal.TryParse(txtRequestedAmount.Text,out amount)||!int.TryParse(txtTermMonths.Text,out term))){e.Cancel=true;lblSubmissionStatus.Text=""Enter valid loan amount and term."";}"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,1053,P:System.Web.UI.WebControls.Wizard.ActiveStepIndex,,,,,"if(wizLoanApplication.ActiveStepIndex==2&&(!decimal.TryParse(txtRequestedAmount.Text,out amount)||!int.TryParse(txtTermMonths.Text,out term))){e.Cancel=true;lblSubmissionStatus.Text=""Enter valid loan amount and term."";}"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,690,T:System.Web.UI.WebControls.TextBox,,,,,"lblReviewSummary.Text=""<b>Customer:</b> ""+Server.HtmlEncode((txtFirstName.Text+"" ""+txtLastName.Text).Trim())+""<br/><b>Amount:</b> ""+Server.HtmlEncode(txtRequestedAmount.Text)+""<br/><b>Term:</b> ""+Server.HtmlEncode(txtTermMonths.Text)+"" months"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,690,P:System.Web.UI.WebControls.TextBox.Text,,,,,"lblReviewSummary.Text=""<b>Customer:</b> ""+Server.HtmlEncode((txtFirstName.Text+"" ""+txtLastName.Text).Trim())+""<br/><b>Amount:</b> ""+Server.HtmlEncode(txtRequestedAmount.Text)+""<br/><b>Term:</b> ""+Server.HtmlEncode(txtTermMonths.Text)+"" months"";"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,690,T:System.Web.HttpServerUtility,,,,,"lblReviewSummary.Text=""<b>Customer:</b> ""+Server.HtmlEncode((txtFirstName.Text+"" ""+txtLastName.Text).Trim())+""<br/><b>Amount:</b> ""+Server.HtmlEncode(txtRequestedAmount.Text)+""<br/><b>Term:</b> ""+Server.HtmlEncode(txtTermMonths.Text)+"" months"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,690,P:System.Web.UI.Page.Server,,,,,"lblReviewSummary.Text=""<b>Customer:</b> ""+Server.HtmlEncode((txtFirstName.Text+"" ""+txtLastName.Text).Trim())+""<br/><b>Amount:</b> ""+Server.HtmlEncode(txtRequestedAmount.Text)+""<br/><b>Term:</b> ""+Server.HtmlEncode(txtTermMonths.Text)+"" months"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,690,M:System.Web.HttpServerUtility.HtmlEncode(System.String),,,,,"lblReviewSummary.Text=""<b>Customer:</b> ""+Server.HtmlEncode((txtFirstName.Text+"" ""+txtLastName.Text).Trim())+""<br/><b>Amount:</b> ""+Server.HtmlEncode(txtRequestedAmount.Text)+""<br/><b>Term:</b> ""+Server.HtmlEncode(txtTermMonths.Text)+"" months"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,690,T:System.Web.UI.WebControls.TextBox,,,,,"lblReviewSummary.Text=""<b>Customer:</b> ""+Server.HtmlEncode((txtFirstName.Text+"" ""+txtLastName.Text).Trim())+""<br/><b>Amount:</b> ""+Server.HtmlEncode(txtRequestedAmount.Text)+""<br/><b>Term:</b> ""+Server.HtmlEncode(txtTermMonths.Text)+"" months"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,690,P:System.Web.UI.WebControls.TextBox.Text,,,,,"lblReviewSummary.Text=""<b>Customer:</b> ""+Server.HtmlEncode((txtFirstName.Text+"" ""+txtLastName.Text).Trim())+""<br/><b>Amount:</b> ""+Server.HtmlEncode(txtRequestedAmount.Text)+""<br/><b>Term:</b> ""+Server.HtmlEncode(txtTermMonths.Text)+"" months"";"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,690,T:System.Web.HttpServerUtility,,,,,"lblReviewSummary.Text=""<b>Customer:</b> ""+Server.HtmlEncode((txtFirstName.Text+"" ""+txtLastName.Text).Trim())+""<br/><b>Amount:</b> ""+Server.HtmlEncode(txtRequestedAmount.Text)+""<br/><b>Term:</b> ""+Server.HtmlEncode(txtTermMonths.Text)+"" months"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,690,P:System.Web.UI.Page.Server,,,,,"lblReviewSummary.Text=""<b>Customer:</b> ""+Server.HtmlEncode((txtFirstName.Text+"" ""+txtLastName.Text).Trim())+""<br/><b>Amount:</b> ""+Server.HtmlEncode(txtRequestedAmount.Text)+""<br/><b>Term:</b> ""+Server.HtmlEncode(txtTermMonths.Text)+"" months"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,690,M:System.Web.HttpServerUtility.HtmlEncode(System.String),,,,,"lblReviewSummary.Text=""<b>Customer:</b> ""+Server.HtmlEncode((txtFirstName.Text+"" ""+txtLastName.Text).Trim())+""<br/><b>Amount:</b> ""+Server.HtmlEncode(txtRequestedAmount.Text)+""<br/><b>Term:</b> ""+Server.HtmlEncode(txtTermMonths.Text)+"" months"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,690,T:System.Web.UI.WebControls.TextBox,,,,,"lblReviewSummary.Text=""<b>Customer:</b> ""+Server.HtmlEncode((txtFirstName.Text+"" ""+txtLastName.Text).Trim())+""<br/><b>Amount:</b> ""+Server.HtmlEncode(txtRequestedAmount.Text)+""<br/><b>Term:</b> ""+Server.HtmlEncode(txtTermMonths.Text)+"" months"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,690,P:System.Web.UI.WebControls.TextBox.Text,,,,,"lblReviewSummary.Text=""<b>Customer:</b> ""+Server.HtmlEncode((txtFirstName.Text+"" ""+txtLastName.Text).Trim())+""<br/><b>Amount:</b> ""+Server.HtmlEncode(txtRequestedAmount.Text)+""<br/><b>Term:</b> ""+Server.HtmlEncode(txtTermMonths.Text)+"" months"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,690,T:System.Web.UI.WebControls.TextBox,,,,,"lblReviewSummary.Text=""<b>Customer:</b> ""+Server.HtmlEncode((txtFirstName.Text+"" ""+txtLastName.Text).Trim())+""<br/><b>Amount:</b> ""+Server.HtmlEncode(txtRequestedAmount.Text)+""<br/><b>Term:</b> ""+Server.HtmlEncode(txtTermMonths.Text)+"" months"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,690,P:System.Web.UI.WebControls.TextBox.Text,,,,,"lblReviewSummary.Text=""<b>Customer:</b> ""+Server.HtmlEncode((txtFirstName.Text+"" ""+txtLastName.Text).Trim())+""<br/><b>Amount:</b> ""+Server.HtmlEncode(txtRequestedAmount.Text)+""<br/><b>Term:</b> ""+Server.HtmlEncode(txtTermMonths.Text)+"" months"";"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,690,T:System.Web.HttpServerUtility,,,,,"lblReviewSummary.Text=""<b>Customer:</b> ""+Server.HtmlEncode((txtFirstName.Text+"" ""+txtLastName.Text).Trim())+""<br/><b>Amount:</b> ""+Server.HtmlEncode(txtRequestedAmount.Text)+""<br/><b>Term:</b> ""+Server.HtmlEncode(txtTermMonths.Text)+"" months"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,690,P:System.Web.UI.Page.Server,,,,,"lblReviewSummary.Text=""<b>Customer:</b> ""+Server.HtmlEncode((txtFirstName.Text+"" ""+txtLastName.Text).Trim())+""<br/><b>Amount:</b> ""+Server.HtmlEncode(txtRequestedAmount.Text)+""<br/><b>Term:</b> ""+Server.HtmlEncode(txtTermMonths.Text)+"" months"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,690,M:System.Web.HttpServerUtility.HtmlEncode(System.String),,,,,"lblReviewSummary.Text=""<b>Customer:</b> ""+Server.HtmlEncode((txtFirstName.Text+"" ""+txtLastName.Text).Trim())+""<br/><b>Amount:</b> ""+Server.HtmlEncode(txtRequestedAmount.Text)+""<br/><b>Term:</b> ""+Server.HtmlEncode(txtTermMonths.Text)+"" months"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,690,T:System.Web.UI.WebControls.Label,,,,,"lblReviewSummary.Text=""<b>Customer:</b> ""+Server.HtmlEncode((txtFirstName.Text+"" ""+txtLastName.Text).Trim())+""<br/><b>Amount:</b> ""+Server.HtmlEncode(txtRequestedAmount.Text)+""<br/><b>Term:</b> ""+Server.HtmlEncode(txtTermMonths.Text)+"" months"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,690,P:System.Web.UI.WebControls.Label.Text,,,,,"lblReviewSummary.Text=""<b>Customer:</b> ""+Server.HtmlEncode((txtFirstName.Text+"" ""+txtLastName.Text).Trim())+""<br/><b>Amount:</b> ""+Server.HtmlEncode(txtRequestedAmount.Text)+""<br/><b>Term:</b> ""+Server.HtmlEncode(txtTermMonths.Text)+"" months"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,648,T:System.Web.UI.WebControls.Wizard,,,,,"if(wizLoanApplication.ActiveStepIndex==3){lblReviewSummary.Text=""<b>Customer:</b> ""+Server.HtmlEncode((txtFirstName.Text+"" ""+txtLastName.Text).Trim())+""<br/><b>Amount:</b> ""+Server.HtmlEncode(txtRequestedAmount.Text)+""<br/><b>Term:</b> ""+Server.HtmlEncode(txtTermMonths.Text)+"" months"";}"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,648,P:System.Web.UI.WebControls.Wizard.ActiveStepIndex,,,,,"if(wizLoanApplication.ActiveStepIndex==3){lblReviewSummary.Text=""<b>Customer:</b> ""+Server.HtmlEncode((txtFirstName.Text+"" ""+txtLastName.Text).Trim())+""<br/><b>Amount:</b> ""+Server.HtmlEncode(txtRequestedAmount.Text)+""<br/><b>Term:</b> ""+Server.HtmlEncode(txtTermMonths.Text)+"" months"";}"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,543,T:System.Web.UI.WebControls.TextBox,,,,,"txtTermMonths.Text=""60"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,543,P:System.Web.UI.WebControls.TextBox.Text,,,,,"txtTermMonths.Text=""60"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,520,T:System.Web.UI.WebControls.TextBox,,,,,"txtCustomerId.Text=""1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,520,P:System.Web.UI.WebControls.TextBox.Text,,,,,"txtCustomerId.Text=""1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,467,P:System.Web.UI.Page.IsPostBack,,,,,"if(!IsPostBack){BindLoanProducts();BindLoanHistory();txtCustomerId.Text=""1"";txtTermMonths.Text=""60"";}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,413,T:System.Web.HttpContext,,,,,Context.ApplicationInstance.CompleteRequest();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,413,P:System.Web.UI.Page.Context,,,,,Context.ApplicationInstance.CompleteRequest();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,413,T:System.Web.HttpApplication,,,,,Context.ApplicationInstance.CompleteRequest();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,413,P:System.Web.HttpContext.ApplicationInstance,,,,,Context.ApplicationInstance.CompleteRequest();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,413,M:System.Web.HttpApplication.CompleteRequest,,,,,Context.ApplicationInstance.CompleteRequest();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,329,T:System.Web.HttpRequest,,,,,"Response.Redirect(""~/Login.aspx?ReturnUrl=""+Server.UrlEncode(Request.RawUrl),false);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,329,P:System.Web.UI.Page.Request,,,,,"Response.Redirect(""~/Login.aspx?ReturnUrl=""+Server.UrlEncode(Request.RawUrl),false);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,329,P:System.Web.HttpRequest.RawUrl,,,,,"Response.Redirect(""~/Login.aspx?ReturnUrl=""+Server.UrlEncode(Request.RawUrl),false);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,329,T:System.Web.HttpServerUtility,,,,,"Response.Redirect(""~/Login.aspx?ReturnUrl=""+Server.UrlEncode(Request.RawUrl),false);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,329,P:System.Web.UI.Page.Server,,,,,"Response.Redirect(""~/Login.aspx?ReturnUrl=""+Server.UrlEncode(Request.RawUrl),false);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,329,M:System.Web.HttpServerUtility.UrlEncode(System.String),,,,,"Response.Redirect(""~/Login.aspx?ReturnUrl=""+Server.UrlEncode(Request.RawUrl),false);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,329,T:System.Web.HttpResponse,,,,,"Response.Redirect(""~/Login.aspx?ReturnUrl=""+Server.UrlEncode(Request.RawUrl),false);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,329,P:System.Web.UI.Page.Response,,,,,"Response.Redirect(""~/Login.aspx?ReturnUrl=""+Server.UrlEncode(Request.RawUrl),false);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,329,"M:System.Web.HttpResponse.Redirect(System.String,System.Boolean)",,,,,"Response.Redirect(""~/Login.aspx?ReturnUrl=""+Server.UrlEncode(Request.RawUrl),false);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,300,T:System.Web.HttpRequest,,,,,"if(!Request.IsAuthenticated){Response.Redirect(""~/Login.aspx?ReturnUrl=""+Server.UrlEncode(Request.RawUrl),false);Context.ApplicationInstance.CompleteRequest();return;}"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,300,P:System.Web.UI.Page.Request,,,,,"if(!Request.IsAuthenticated){Response.Redirect(""~/Login.aspx?ReturnUrl=""+Server.UrlEncode(Request.RawUrl),false);Context.ApplicationInstance.CompleteRequest();return;}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,300,P:System.Web.HttpRequest.IsAuthenticated,,,,,"if(!Request.IsAuthenticated){Response.Redirect(""~/Login.aspx?ReturnUrl=""+Server.UrlEncode(Request.RawUrl),false);Context.ApplicationInstance.CompleteRequest();return;}"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,243,M:System.Web.UI.Page.#ctor,,,,,Page
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ZavaLoanPortal.csproj,File,Default.aspx.cs,0,243,T:System.Web.UI.Page,,,,,Page
